"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MFSD1",0.000477295649102699,0.25172397382744,0.614,0.62,1
"STAT1",0.000504111560428584,0.33858648528147,0.506,0.488,1
"ZNF331",0.000509147530457315,0.278937796044612,0.177,0.132,1
"OSBPL8",0.000517002435913496,0.372745158156045,0.519,0.515,1
"ABHD12",0.000523925386018747,0.221428969437788,0.48,0.455,1
"CCR5",0.000562021542866899,0.268270531897869,0.219,0.171,1
"VMP1",0.000590815772062554,0.258529741944974,0.728,0.712,1
"SND1",0.000662634950751026,0.25410459665001,0.387,0.34,1
"IL1RN",0.000695904660956124,0.961168790141988,0.209,0.176,1
"RBMS1",0.000703750370777473,0.282596798210182,0.493,0.475,1
"CHD4",0.000721279070334882,0.277319880809146,0.404,0.363,1
"SWAP70",0.000908556949817171,0.205512900076133,0.376,0.338,1
"BLOC1S2",0.00100942074460286,0.22420197029867,0.524,0.496,1
"PIK3R1",0.00107273604035157,0.217097775021359,0.319,0.277,1
"NFKB1",0.00114206964936556,0.404385592236721,0.316,0.283,1
"GNB4",0.00117480690116585,0.218686037797107,0.566,0.545,1
"EIF4G2",0.001524367895367,0.222625065029725,0.804,0.825,1
"UBE3A",0.00164050369401639,0.210001846467056,0.399,0.363,1
"STX4",0.00165518682724767,0.290190634597422,0.455,0.43,1
"HSD17B4",0.00172469554864171,0.266359878596003,0.433,0.419,1
"MAP2K3",0.0018107619920678,0.319079388426797,0.23,0.193,1
"IGF2R",0.0019055448689172,0.244756150773954,0.442,0.423,1
"B3GNT2",0.00203499746264283,0.212889366039213,0.256,0.219,1
"UBR4",0.0020824500785619,0.223890183333625,0.339,0.301,1
"CYSTM1",0.00225392816793284,0.292674792282597,0.476,0.472,1
"TMA7",0.00230272646418488,0.201639017848996,0.715,0.72,1
"MIF",0.00267339092543302,0.227348451704381,0.357,0.332,1
"MLEC",0.00291094160787772,0.211245615350468,0.483,0.462,1
"TLN1",0.00300032876392521,0.22432289579915,0.7,0.716,1
"CDKN1A",0.00344017648875431,0.221171402887682,0.277,0.234,1
"AGAP3",0.00506819459024478,0.20984906132064,0.264,0.229,1
"TPP1",0.00519914446957647,0.206504352331307,0.699,0.718,1
"H3F3B",0.00520382156012706,0.27934279225698,0.945,0.959,1
"RBM47",0.00530048702661661,0.216405533395142,0.605,0.594,1
"JOSD1",0.00537049071053079,0.207608114587826,0.217,0.183,1
"FNDC3B",0.00595629134817685,0.231959865826353,0.509,0.501,1
"TLR2",0.00629066326512175,0.261543858730323,0.222,0.188,1
"MTRNR2L8",0.00769278552996682,0.254346703494155,0.702,0.708,1
"KYNU",0.00850504589623637,0.263132883687053,0.454,0.437,1
"NCOR2",0.00917131526065896,0.215486301919235,0.324,0.292,1
"NAA50",0.00966334299288255,0.270306125496512,0.415,0.402,1
"SIPA1L1",0.011037262969055,0.211713940783521,0.12,0.092,1
"STAT3",0.0153137466384733,0.238698431361261,0.483,0.47,1
"RNF19A",0.0168007940993388,0.242558847146635,0.214,0.187,1
"ATP6V1G1",0.0189991396041964,0.220335748930186,0.81,0.826,1
"SMS",0.0195075916423642,0.204224557867051,0.478,0.477,1
"BTG1",0.0231126128688413,0.26760247671449,0.606,0.696,1
"HMGA1",0.0246668362313903,0.25316844581024,0.452,0.445,1
"METRNL",0.0288434785620705,0.322710818828964,0.524,0.539,1
"UBE2J1",0.029805541235744,0.203912857473342,0.418,0.407,1
"ITGAX",0.0299571625046756,0.264038075134077,0.447,0.437,1
"SNHG12",0.0299957563892929,0.215698081008115,0.248,0.22,1
"LILRB2",0.030091728055414,0.200764717673578,0.324,0.301,1
"PPP1R15A",0.0319319112797679,0.216854371616434,0.405,0.4,1
"AC016831.5",0.0337984422478897,0.213353904310302,0.144,0.121,1
"C5AR1",0.0353368142931616,0.258795876480795,0.6,0.591,1
"PLAU",0.0460871260937155,0.203407159443516,0.229,0.201,1
"TGM2",0.0461343994215725,0.230741442267514,0.253,0.227,1
"MALT1",0.0462346197224267,0.239592399939151,0.193,0.17,1
"IL1B",0.0493374403838068,0.858702713952334,0.102,0.136,1
"BZW1",0.058858324828952,0.236112839406464,0.548,0.577,1
"CLEC4E",0.0659315761164974,0.2155693179623,0.287,0.269,1
"FDX1",0.0912239996938865,0.217080470112674,0.431,0.442,1
"CD93",0.154700484781499,0.253866990973242,0.117,0.102,1
"SLAMF8",0.157338951418136,0.211691681512471,0.415,0.426,1
"SLC25A37",0.166551980762711,0.260216557695282,0.204,0.193,1
"HSPA6",0.220607129400902,0.213745599706391,0.122,0.108,1
"BCL2A1",0.26753007940021,0.234629565639916,0.533,0.553,1
"REL",0.389466915260495,0.228140573610187,0.408,0.47,1
"ZFP36",0.514758296524643,0.272967664672823,0.31,0.353,1
"HSPA1B",0.566081383966757,0.382344508683738,0.141,0.159,1
"ETS2",0.636819951640596,0.203191387378807,0.188,0.21,1
"PHLDA1",0.664575789935212,0.403387535891391,0.24,0.251,1
"TXNRD1",0.737763006491786,0.209963535750357,0.404,0.432,1
"MAT2A",0.822214559958537,0.216108802736143,0.386,0.427,1
"KDM6B",0.907518972404122,0.273972413259564,0.169,0.181,1
