NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_111	SLC4A1	SLC4A1	10481	0.0012805437436327338	0.23845157	No	
row_112	SLC12A5	SLC12A5	10529	0.0012061417801305652	0.23627636	No	
row_113	LCN12	LCN12	10630	0.0010168314911425114	0.23140028	No	
row_114	SLC29A4	SLC29A4	10644	9.968840749934316E-4	0.23090476	No	
row_115	SLC4A4	SLC4A4	10648	9.903922909870744E-4	0.23091209	No	
row_116	SLC6A1	SLC6A1	10721	8.485483704134822E-4	0.22741996	No	
row_117	SLCO4A1	SLCO4A1	10761	7.769854855723679E-4	0.22557916	No	
row_118	SLC30A3	SLC30A3	10818	7.014180882833898E-4	0.22286968	No	
row_119	SLC39A2	SLC39A2	11246	2.2990211436990649E-4	0.2013908	No	
row_120	SLC6A20	SLC6A20	11298	1.944213145179674E-4	0.19885212	No	
row_121	SLC35C1	SLC35C1	11423	3.383095463505015E-5	0.19260943	No	
row_122	SLC2A12	SLC2A12	11746	0.0	0.1763845	No	
row_123	SLC4A10	SLC4A10	11854	0.0	0.17099299	No	
row_124	SLC5A1	SLC5A1	11863	0.0	0.17058988	No	
row_125	SLC1A1	SLC1A1	12009	-1.2701813830062747E-4	0.16330394	No	
row_126	SLC15A1	SLC15A1	12048	-1.5211102436296642E-4	0.16141355	No	
row_127	SLC34A2	SLC34A2	12233	-2.63181165792048E-4	0.15218428	No	
row_128	APOD	APOD	12283	-2.9682315653190017E-4	0.14976276	No	
row_129	SLC18A1	SLC18A1	12383	-3.776922821998596E-4	0.1448348	No	
row_130	RHCG	RHCG	12454	-4.2552765808068216E-4	0.14137574	No	
row_131	SLC6A14	SLC6A14	12787	-6.663371459580958E-4	0.12475356	No	
row_132	SLC17A8	SLC17A8	12800	-6.736055365763605E-4	0.12425669	No	
row_133	SLC5A8	SLC5A8	12885	-7.540762890130281E-4	0.12014478	No	
row_134	SLC6A18	SLC6A18	12978	-8.898832020349801E-4	0.115651496	No	
row_135	SLC22A1	SLC22A1	12979	-8.901125402189791E-4	0.115793936	No	
row_136	SLC13A5	SLC13A5	13019	-9.446264011785388E-4	0.11397997	No	
row_137	SLC12A2	SLC12A2	13070	-0.0010108156129717827	0.11162233	No	
row_138	SLC6A9	SLC6A9	13123	-0.0010845089564099908	0.10917571	No	
row_139	SLC2A10	SLC2A10	13392	-0.0016959586646407843	0.09594314	No	
row_140	SLC3A2	SLC3A2	13596	-0.002125886268913746	0.086054586	No	
row_141	SLC22A16	SLC22A16	13623	-0.0021815760992467403	0.08509362	No	
row_142	SLC44A3	SLC44A3	13634	-0.002212987979874015	0.084943876	No	
row_143	SLC38A1	SLC38A1	13738	-0.0024270566646009684	0.08014232	No	
row_144	LCN15	LCN15	13739	-0.0024287966080009937	0.080531	No	
row_145	SLC29A2	SLC29A2	13747	-0.0024378043599426746	0.0805684	No	
row_146	SLC7A7	SLC7A7	13776	-0.002498633461073041	0.0795574	No	
row_147	SLC5A4	SLC5A4	13893	-0.00281941844150424	0.074163586	No	
row_148	SLC9A3	SLC9A3	14657	-0.004909047856926918	0.036503144	No	
row_149	SLC14A1	SLC14A1	14905	-0.005681724287569523	0.024966558	No	
row_150	SLC5A2	SLC5A2	14973	-0.005888718646019697	0.022532936	No	
row_151	SLC36A4	SLC36A4	15034	-0.006113838404417038	0.020488055	No	
row_152	SLC7A8	SLC7A8	15107	-0.006315779406577349	0.017870836	No	
row_153	SLC12A7	SLC12A7	15333	-0.007172242272645235	0.007681315	No	
row_154	SLC39A14	SLC39A14	15779	-0.008966037072241306	-0.013306503	No	
row_155	SLC35A1	SLC35A1	15802	-0.009083964861929417	-0.01296133	No	
row_156	SLC7A2	SLC7A2	16003	-0.009893973357975483	-0.021455593	No	
row_157	SLC5A11	SLC5A11	16140	-0.01054652314633131	-0.026620597	No	
row_158	SLC8A2	SLC8A2	16542	-0.012437902390956879	-0.04483574	No	
row_159	SLC25A4	SLC25A4	16548	-0.012460198253393173	-0.043093674	No	
row_160	SLC36A2	SLC36A2	16921	-0.014743160456418991	-0.05947865	No	
row_161	SLC2A14	SLC2A14	17028	-0.015324993059039116	-0.062367316	No	
row_162	SLC25A10	SLC25A10	17057	-0.015545967034995556	-0.061290357	No	
row_163	SLC44A4	SLC44A4	17063	-0.015579967759549618	-0.05904903	No	
row_164	RUNX1	RUNX1	17065	-0.015596337616443634	-0.056603532	No	
row_165	SLC13A4	SLC13A4	17289	-0.017138656228780746	-0.065097354	No	
row_166	SLC5A9	SLC5A9	17400	-0.017946012318134308	-0.06776813	No	
row_167	SLC22A5	SLC22A5	17702	-0.021040115505456924	-0.07956786	No	
row_168	SLCO3A1	SLCO3A1	17741	-0.021391330286860466	-0.07805934	No	
row_169	SLC41A2	SLC41A2	17796	-0.02199290134012699	-0.07726076	No	
row_170	SLC4A8	SLC4A8	17813	-0.022181257605552673	-0.074517295	No	
row_171	SLC7A6	SLC7A6	18013	-0.02459915727376938	-0.0806079	No	
row_172	SLC29A1	SLC29A1	18226	-0.027528423815965652	-0.086884774	No	
row_173	SLC44A5	SLC44A5	18233	-0.027654409408569336	-0.082761556	No	
row_174	SLC2A9	SLC2A9	18429	-0.03130321204662323	-0.08757776	No	
row_175	SLC39A10	SLC39A10	18872	-0.042522821575403214	-0.10304431	No	
row_176	SLC39A7	SLC39A7	18937	-0.044603072106838226	-0.0991313	No	
row_177	SRI	SRI	18972	-0.04583156481385231	-0.09351006	No	
row_178	SLC2A6	SLC2A6	18997	-0.04639748856425285	-0.08729437	No	
row_179	SLC1A7	SLC1A7	19104	-0.05086725205183029	-0.0844952	No	
row_180	SLC39A1	SLC39A1	19183	-0.05464141070842743	-0.07968118	No	
row_181	SLC41A1	SLC41A1	19199	-0.05528242886066437	-0.07159014	No	
row_182	SLCO2B1	SLCO2B1	19512	-0.07765483856201172	-0.07488407	No	
row_183	SLC24A4	SLC24A4	19560	-0.08278266340494156	-0.064004585	No	
row_184	ARL2	ARL2	19596	-0.08565082401037216	-0.052061442	No	
row_185	CALM1	CALM1	19602	-0.08663361519575119	-0.038449384	No	
row_186	BSG	BSG	19687	-0.10077400505542755	-0.026555086	No	
row_187	SLC11A1	SLC11A1	19713	-0.10501296073198318	-0.011009538	No	
row_188	SLC47A1	SLC47A1	19913	-0.1695532500743866	0.0060968976	No	
