NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MFSD12	MFSD12	80	0.19538186490535736	0.0318046	Yes	
row_1	SLC26A11	SLC26A11	114	0.17553368210792542	0.062336124	Yes	
row_2	SLC25A5	SLC25A5	177	0.14695195853710175	0.086165056	Yes	
row_3	SLC20A1	SLC20A1	257	0.13051269948482513	0.10612276	Yes	
row_4	SLC1A5	SLC1A5	260	0.12954246997833252	0.12978064	Yes	
row_5	SLC37A2	SLC37A2	341	0.1180916428565979	0.1474099	Yes	
row_6	SLC1A3	SLC1A3	516	0.09833692759275436	0.15668175	Yes	
row_7	SLC16A6	SLC16A6	531	0.09703294932842255	0.17377286	Yes	
row_8	SLC25A3	SLC25A3	567	0.09426535665988922	0.18929872	Yes	
row_9	SLC25A6	SLC25A6	578	0.09318381547927856	0.20588535	Yes	
row_10	SLC8B1	SLC8B1	622	0.08965572714805603	0.22016287	Yes	
row_11	CLCN7	CLCN7	725	0.0834217369556427	0.2303255	Yes	
row_12	SLC1A4	SLC1A4	737	0.08293041586875916	0.24498124	Yes	
row_13	SLC8A1	SLC8A1	739	0.0828666016459465	0.26012895	Yes	
row_14	SLC7A11	SLC7A11	745	0.08244065195322037	0.27499706	Yes	
row_15	SLC9A7	SLC9A7	749	0.08227629959583282	0.28993577	Yes	
row_16	SLCO4C1	SLCO4C1	751	0.08218205720186234	0.30495793	Yes	
row_17	SLC33A1	SLC33A1	798	0.07946127653121948	0.31721464	Yes	
row_18	ANKH	ANKH	952	0.07248405367136002	0.32280263	Yes	
row_19	SLC28A3	SLC28A3	996	0.07049958407878876	0.33356684	Yes	
row_20	SLC12A8	SLC12A8	1015	0.06991603970527649	0.34548315	Yes	
row_21	SLC11A2	SLC11A2	1106	0.06664726138114929	0.35317364	Yes	
row_22	SLC36A1	SLC36A1	1107	0.06664243340492249	0.36539614	Yes	
row_23	SLC35E3	SLC35E3	1131	0.06583188474178314	0.37631157	Yes	
row_24	SLC16A3	SLC16A3	1140	0.06560949236154556	0.3879417	Yes	
row_25	CLCN4	CLCN4	1186	0.064311683177948	0.39747027	Yes	
row_26	SLC17A5	SLC17A5	1255	0.06199966371059418	0.40541643	Yes	
row_27	SLC38A2	SLC38A2	1331	0.05972698703408241	0.41259322	Yes	
row_28	SLC6A12	SLC6A12	1351	0.059101805090904236	0.42247579	Yes	
row_29	SLC12A6	SLC12A6	1387	0.05839680880308151	0.43142322	Yes	
row_30	TMCO3	TMCO3	1405	0.05785588175058365	0.441178	Yes	
row_31	SLC16A10	SLC16A10	1717	0.050925664603710175	0.43485442	Yes	
row_32	SLC18A2	SLC18A2	1774	0.04976928234100342	0.44116184	Yes	
row_33	CLCN5	CLCN5	1795	0.049509719014167786	0.4492348	Yes	
row_34	SLC6A16	SLC6A16	1826	0.04899340867996216	0.45670944	Yes	
row_35	SLC7A5	SLC7A5	1959	0.04666968435049057	0.45862067	Yes	
row_36	SLC23A2	SLC23A2	1979	0.04641060531139374	0.46617562	Yes	
row_37	SLC15A4	SLC15A4	2132	0.043912000954151154	0.46657375	Yes	
row_38	SLC6A6	SLC6A6	2186	0.043027106672525406	0.47179574	Yes	
row_39	SLC4A7	SLC4A7	2314	0.041142191737890244	0.472945	Yes	
row_40	SLC2A13	SLC2A13	2382	0.040406715124845505	0.47698128	Yes	
row_41	SLC5A3	SLC5A3	2456	0.039405908435583115	0.48053184	Yes	
row_42	SLC45A3	SLC45A3	2489	0.038991350680589676	0.48607132	Yes	
row_43	SLC26A2	SLC26A2	2552	0.0383249968290329	0.48997763	Yes	
row_44	CLCN6	CLCN6	2611	0.03772944211959839	0.49397618	Yes	
row_45	SLC39A8	SLC39A8	2648	0.03738429769873619	0.49901947	Yes	
row_46	SLC15A3	SLC15A3	2650	0.037368230521678925	0.5058226	Yes	
row_47	SLC22A18	SLC22A18	2789	0.03568733483552933	0.5054174	Yes	
row_48	SLC25A16	SLC25A16	2820	0.03531981259584427	0.51038426	Yes	
row_49	SLC16A8	SLC16A8	2869	0.0348031111061573	0.51434976	Yes	
row_50	SLC35D2	SLC35D2	3208	0.03142876923084259	0.5030905	Yes	
row_51	SLC16A1	SLC16A1	3214	0.03138425573706627	0.50859463	Yes	
row_52	MFSD4B	MFSD4B	3373	0.029947912320494652	0.5061295	Yes	
row_53	SLC35E1	SLC35E1	3443	0.029379310086369514	0.50804263	Yes	
row_54	SLC9A6	SLC9A6	3529	0.028630360960960388	0.5090125	Yes	
row_55	CLCN3	CLCN3	3533	0.028576748445630074	0.5141025	Yes	
row_56	MCU	MCU	3578	0.028209958225488663	0.5170602	Yes	
row_57	SLC35D1	SLC35D1	3586	0.02810409665107727	0.5218621	Yes	
row_58	SLC10A7	SLC10A7	3716	0.02711731381714344	0.5203384	Yes	
row_59	SLC4A2	SLC4A2	3874	0.025920385494828224	0.517185	Yes	
row_60	LETM1	LETM1	3982	0.02505885623395443	0.5163918	Yes	
row_61	SLC15A2	SLC15A2	4019	0.02480360120534897	0.5191277	Yes	
row_62	SLC25A1	SLC25A1	4146	0.023881657049059868	0.5171617	Yes	
row_63	SLC37A4	SLC37A4	4226	0.02326526679098606	0.5174498	Yes	
row_64	SLC24A1	SLC24A1	4336	0.022534726187586784	0.51609296	Yes	
row_65	SLC25A30	SLC25A30	4435	0.02188023552298546	0.5151701	Yes	
row_66	SLC5A6	SLC5A6	4450	0.021819138899445534	0.5184667	Yes	
row_67	SLC24A3	SLC24A3	4531	0.021245038136839867	0.5183339	Yes	
